"","Cruise","depth","sal","temp","dissolvedO","dO_percent","id"
"8293","RP2",86.4,36.3236,22.8373,4.4253,90.669,"ADAPTIVE STN 2"
"8294","RP2",86.2,36.3278,22.8366,4.445,91.073,"ADAPTIVE STN 2"
"8295","RP2",86,36.3301,22.8455,4.45,91.192,"ADAPTIVE STN 2"
"8296","RP2",85.8,36.3216,22.8686,4.4851,91.944,"ADAPTIVE STN 2"
"8297","RP2",85.6,36.3197,22.8714,4.4947,92.145,"ADAPTIVE STN 2"
"8298","RP2",85.4,36.3198,22.8733,4.5041,92.339,"ADAPTIVE STN 2"
"8299","RP2",85.2,36.3171,22.8773,4.5245,92.763,"ADAPTIVE STN 2"
"8300","RP2",85,36.3174,22.878,4.4947,92.152,"ADAPTIVE STN 2"
"8301","RP2",84.8,36.3199,22.8716,4.5003,92.259,"ADAPTIVE STN 2"
"8302","RP2",84.6,36.3223,22.8704,4.4935,92.119,"ADAPTIVE STN 2"
"8303","RP2",84.4,36.3193,22.891,4.4876,92.031,"ADAPTIVE STN 2"
"8304","RP2",84.2,36.32,22.8847,4.5274,92.835,"ADAPTIVE STN 2"
"8305","RP2",84,36.3199,22.8794,4.5033,92.333,"ADAPTIVE STN 2"
"8306","RP2",83.8,36.3238,22.881,4.5121,92.519,"ADAPTIVE STN 2"
"8307","RP2",83.6,36.3237,22.8839,4.5106,92.491,"ADAPTIVE STN 2"
"8308","RP2",83.4,36.3244,22.8855,4.5027,92.333,"ADAPTIVE STN 2"
"8309","RP2",83.2,36.3255,22.8878,4.4784,91.838,"ADAPTIVE STN 2"
"8310","RP2",83,36.3253,22.8875,4.5076,92.437,"ADAPTIVE STN 2"
"8311","RP2",82.8,36.3258,22.8867,4.5279,92.852,"ADAPTIVE STN 2"
"8312","RP2",82.6,36.3233,22.893,4.5092,92.478,"ADAPTIVE STN 2"
"8313","RP2",82.4,36.3246,22.894,4.5123,92.543,"ADAPTIVE STN 2"
"8314","RP2",82.2,36.3237,22.897,4.5353,93.019,"ADAPTIVE STN 2"
"8315","RP2",82,36.3232,22.8961,4.5377,93.068,"ADAPTIVE STN 2"
"8316","RP2",81.8,36.3234,22.8944,4.5347,93.002,"ADAPTIVE STN 2"
"8317","RP2",81.6,36.3224,22.891,4.5196,92.687,"ADAPTIVE STN 2"
"8318","RP2",81.4,36.3224,22.8863,4.4929,92.131,"ADAPTIVE STN 2"
"8319","RP2",81.2,36.3229,22.8886,4.5087,92.459,"ADAPTIVE STN 2"
"8320","RP2",81,36.3224,22.8899,4.5387,93.078,"ADAPTIVE STN 2"
"8321","RP2",80.8,36.3243,22.8954,4.523,92.765,"ADAPTIVE STN 2"
"8322","RP2",80.6,36.3243,22.897,4.5361,93.036,"ADAPTIVE STN 2"
"8323","RP2",80.4,36.3242,22.897,4.5311,92.934,"ADAPTIVE STN 2"
"8324","RP2",80.2,36.3242,22.8966,4.5253,92.814,"ADAPTIVE STN 2"
"8325","RP2",80,36.3245,22.8963,4.5324,92.961,"ADAPTIVE STN 2"
"8326","RP2",79.8,36.3242,22.8967,4.5449,93.217,"ADAPTIVE STN 2"
"8327","RP2",79.6,36.3244,22.8967,4.5284,92.879,"ADAPTIVE STN 2"
"8328","RP2",79.4,36.3243,22.8969,4.5247,92.803,"ADAPTIVE STN 2"
"8329","RP2",79.2,36.324,22.8968,4.5325,92.963,"ADAPTIVE STN 2"
"8330","RP2",79,36.3247,22.8981,4.5329,92.973,"ADAPTIVE STN 2"
"8331","RP2",78.8,36.3245,22.8986,4.5362,93.041,"ADAPTIVE STN 2"
"8332","RP2",78.6,36.3245,22.8986,4.5424,93.168,"ADAPTIVE STN 2"
"8333","RP2",78.4,36.3244,22.8985,4.535,93.015,"ADAPTIVE STN 2"
"8334","RP2",78.2,36.3241,22.8983,4.5297,92.908,"ADAPTIVE STN 2"
"8335","RP2",78,36.3244,22.898,4.5244,92.799,"ADAPTIVE STN 2"
"8336","RP2",77.8,36.3246,22.8975,4.5435,93.188,"ADAPTIVE STN 2"
"8337","RP2",77.6,36.3246,22.8975,4.5359,93.032,"ADAPTIVE STN 2"
"8338","RP2",77.4,36.3245,22.8976,4.5252,92.815,"ADAPTIVE STN 2"
"8339","RP2",77.2,36.3252,22.8978,4.5294,92.901,"ADAPTIVE STN 2"
"8340","RP2",77,36.3244,22.8981,4.5329,92.974,"ADAPTIVE STN 2"
"8341","RP2",76.8,36.3244,22.898,4.5395,93.108,"ADAPTIVE STN 2"
"8342","RP2",76.6,36.3246,22.8977,4.5503,93.329,"ADAPTIVE STN 2"
"8343","RP2",76.4,36.3245,22.8959,4.5246,92.799,"ADAPTIVE STN 2"
"8344","RP2",76,36.3562,22.9145,4.5163,92.628,"ADAPTIVE STN 2"
"8345","RP2",75.6,36.3185,22.893,4.5402,93.12,"ADAPTIVE STN 2"
"8346","RP2",75.4,36.3242,22.897,4.5443,93.203,"ADAPTIVE STN 2"
"8347","RP2",75.2,36.3243,22.8963,4.5217,92.74,"ADAPTIVE STN 2"
"8348","RP2",75,36.3251,22.8961,4.5262,92.833,"ADAPTIVE STN 2"
"8349","RP2",74.8,36.3248,22.8958,4.5292,92.893,"ADAPTIVE STN 2"
"8350","RP2",74.6,36.3248,22.8955,4.5406,93.127,"ADAPTIVE STN 2"
"8351","RP2",74.4,36.3247,22.8961,4.5522,93.365,"ADAPTIVE STN 2"
"8352","RP2",74,36.3073,22.8852,4.5331,92.973,"ADAPTIVE STN 2"
"8353","RP2",73.8,36.3244,22.8958,4.5266,92.839,"ADAPTIVE STN 2"
"8354","RP2",73.6,36.3245,22.8958,4.5318,92.947,"ADAPTIVE STN 2"
"8355","RP2",73.4,36.324,22.8958,4.5349,93.01,"ADAPTIVE STN 2"
"8356","RP2",73.2,36.3245,22.896,4.5351,93.013,"ADAPTIVE STN 2"
"8357","RP2",73,36.3245,22.8951,4.5469,93.255,"ADAPTIVE STN 2"
"8358","RP2",72.8,36.3244,22.8942,4.5251,92.807,"ADAPTIVE STN 2"
"8359","RP2",72.6,36.3247,22.8943,4.5211,92.724,"ADAPTIVE STN 2"
"8360","RP2",72.4,36.3246,22.8942,4.5236,92.776,"ADAPTIVE STN 2"
"8361","RP2",72.2,36.325,22.8946,4.5357,93.025,"ADAPTIVE STN 2"
"8362","RP2",72,36.3249,22.8948,4.5368,93.047,"ADAPTIVE STN 2"
"8363","RP2",71.8,36.3255,22.8953,4.546,93.237,"ADAPTIVE STN 2"
"8364","RP2",71.6,36.3246,22.8944,4.5289,92.885,"ADAPTIVE STN 2"
"8365","RP2",71.4,36.3244,22.8943,4.5324,92.956,"ADAPTIVE STN 2"
"8366","RP2",71.2,36.3242,22.8941,4.5376,93.062,"ADAPTIVE STN 2"
"8367","RP2",71,36.3244,22.894,4.5561,93.442,"ADAPTIVE STN 2"
"8368","RP2",70.8,36.3244,22.8936,4.5501,93.317,"ADAPTIVE STN 2"
"8369","RP2",70.6,36.3249,22.8945,4.5315,92.939,"ADAPTIVE STN 2"
"8370","RP2",70.4,36.3245,22.8952,4.5288,92.884,"ADAPTIVE STN 2"
"8371","RP2",70.2,36.3237,22.8954,4.5324,92.958,"ADAPTIVE STN 2"
"8372","RP2",70,36.3246,22.8949,4.5392,93.096,"ADAPTIVE STN 2"
"8373","RP2",69.8,36.3241,22.8946,4.5389,93.089,"ADAPTIVE STN 2"
"8374","RP2",69.6,36.3253,22.8958,4.5312,92.935,"ADAPTIVE STN 2"
"8375","RP2",69.4,36.3247,22.8958,4.5358,93.029,"ADAPTIVE STN 2"
"8376","RP2",69.2,36.3245,22.8953,4.5443,93.202,"ADAPTIVE STN 2"
"8377","RP2",69,36.3246,22.8948,4.5471,93.258,"ADAPTIVE STN 2"
"8378","RP2",68.6,36.3141,22.8865,4.514,92.577,"ADAPTIVE STN 2"
"8379","RP2",68.4,36.3225,22.8911,4.5349,93,"ADAPTIVE STN 2"
"8380","RP2",68.2,36.3218,22.8912,4.5382,93.069,"ADAPTIVE STN 2"
"8381","RP2",68,36.3227,22.8904,4.5382,93.068,"ADAPTIVE STN 2"
"8382","RP2",67.8,36.3262,22.8935,4.5244,92.791,"ADAPTIVE STN 2"
"8383","RP2",67.6,36.3241,22.8951,4.5318,92.944,"ADAPTIVE STN 2"
"8384","RP2",67.4,36.3241,22.8944,4.5338,92.985,"ADAPTIVE STN 2"
"8385","RP2",67,36.3238,22.893,4.5393,93.097,"ADAPTIVE STN 2"
"8386","RP2",66.8,36.3257,22.8929,4.5381,93.072,"ADAPTIVE STN 2"
"8387","RP2",66.6,36.3243,22.8928,4.5371,93.05,"ADAPTIVE STN 2"
"8388","RP2",66.4,36.3275,22.9016,4.5392,93.109,"ADAPTIVE STN 2"
"8389","RP2",66.2,36.3271,22.9019,4.5286,92.893,"ADAPTIVE STN 2"
"8390","RP2",66,36.3263,22.9008,4.5257,92.83,"ADAPTIVE STN 2"
"8391","RP2",65.6,36.2832,22.8728,4.521,92.733,"ADAPTIVE STN 2"
"8392","RP2",65.4,36.3267,22.9005,4.5467,93.261,"ADAPTIVE STN 2"
"8393","RP2",65.2,36.3269,22.8992,4.5348,93.015,"ADAPTIVE STN 2"
"8394","RP2",65,36.3272,22.8991,4.5321,92.959,"ADAPTIVE STN 2"
"8395","RP2",64.8,36.3277,22.9001,4.5236,92.787,"ADAPTIVE STN 2"
"8396","RP2",64.6,36.3264,22.8983,4.5317,92.948,"ADAPTIVE STN 2"
"8397","RP2",64.4,36.328,22.8989,4.5419,93.161,"ADAPTIVE STN 2"
"8398","RP2",64,36.3141,22.8916,4.5433,93.19,"ADAPTIVE STN 2"
"8399","RP2",63.8,36.3262,22.8981,4.5406,93.132,"ADAPTIVE STN 2"
"8400","RP2",63.6,36.3269,22.897,4.539,93.097,"ADAPTIVE STN 2"
"8401","RP2",63.4,36.3271,22.8979,4.5378,93.073,"ADAPTIVE STN 2"
"8402","RP2",63.2,36.3256,22.8961,4.5343,92.998,"ADAPTIVE STN 2"
"8403","RP2",63,36.3267,22.8959,4.5295,92.9,"ADAPTIVE STN 2"
"8404","RP2",62.8,36.3265,22.896,4.5355,93.023,"ADAPTIVE STN 2"
"8405","RP2",62.4,36.3183,22.8904,4.5373,93.06,"ADAPTIVE STN 2"
"8406","RP2",62.2,36.3269,22.8958,4.5243,92.793,"ADAPTIVE STN 2"
"8407","RP2",62,36.3267,22.8956,4.529,92.89,"ADAPTIVE STN 2"
"8408","RP2",61.8,36.3266,22.8956,4.5306,92.921,"ADAPTIVE STN 2"
"8409","RP2",61.6,36.3262,22.8959,4.5492,93.305,"ADAPTIVE STN 2"
"8410","RP2",61.4,36.3265,22.896,4.5323,92.957,"ADAPTIVE STN 2"
"8411","RP2",61.2,36.3266,22.896,4.5328,92.967,"ADAPTIVE STN 2"
"8412","RP2",61,36.327,22.8977,4.5331,92.978,"ADAPTIVE STN 2"
"8413","RP2",60.6,36.3378,22.9046,4.5414,93.147,"ADAPTIVE STN 2"
"8414","RP2",60.4,36.326,22.8968,4.5494,93.31,"ADAPTIVE STN 2"
"8415","RP2",60,36.3394,22.9114,4.5373,93.077,"ADAPTIVE STN 2"
"8416","RP2",59.8,36.3328,22.9168,4.5237,92.818,"ADAPTIVE STN 2"
"8417","RP2",59.6,36.3323,22.9144,4.5348,93.041,"ADAPTIVE STN 2"
"8418","RP2",59.4,36.3318,22.9141,4.535,93.045,"ADAPTIVE STN 2"
"8419","RP2",59.2,36.3315,22.913,4.5304,92.949,"ADAPTIVE STN 2"
"8420","RP2",59,36.3304,22.9122,4.5383,93.11,"ADAPTIVE STN 2"
"8421","RP2",58.8,36.3338,22.9115,4.5325,92.992,"ADAPTIVE STN 2"
"8422","RP2",58.6,36.3294,22.9116,4.5347,93.033,"ADAPTIVE STN 2"
"8423","RP2",58.2,36.3032,22.8897,4.5313,92.956,"ADAPTIVE STN 2"
"8424","RP2",58,36.328,22.9051,4.5365,93.06,"ADAPTIVE STN 2"
"8425","RP2",57.6,36.3317,22.9083,4.5141,92.603,"ADAPTIVE STN 2"
"8426","RP2",57.2,36.3096,22.8928,4.5219,92.763,"ADAPTIVE STN 2"
"8427","RP2",56.8,36.3159,22.8939,4.5153,92.619,"ADAPTIVE STN 2"
"8428","RP2",56.6,36.3278,22.8986,4.5155,92.618,"ADAPTIVE STN 2"
"8429","RP2",56.4,36.3287,22.8996,4.543,93.185,"ADAPTIVE STN 2"
"8430","RP2",56.2,36.3281,22.8992,4.5455,93.236,"ADAPTIVE STN 2"
"8431","RP2",56,36.3289,22.9032,4.5419,93.167,"ADAPTIVE STN 2"
"8432","RP2",55.8,36.328,22.901,4.5339,93,"ADAPTIVE STN 2"
"8433","RP2",55.6,36.3282,22.903,4.5391,93.11,"ADAPTIVE STN 2"
"8434","RP2",55.2,36.2773,22.871,4.5341,93.005,"ADAPTIVE STN 2"
"8435","RP2",55,36.3308,22.9015,4.5446,93.221,"ADAPTIVE STN 2"
"8436","RP2",54.8,36.332,22.9097,4.5331,93.001,"ADAPTIVE STN 2"
"8437","RP2",54.4,36.3244,22.9072,4.5436,93.22,"ADAPTIVE STN 2"
"8438","RP2",54.2,36.3322,22.9156,4.5571,93.502,"ADAPTIVE STN 2"
"8439","RP2",54,36.331,22.9121,4.5414,93.173,"ADAPTIVE STN 2"
"8440","RP2",53.8,36.3317,22.9115,4.5235,92.806,"ADAPTIVE STN 2"
"8441","RP2",53.6,36.3319,22.9116,4.5422,93.19,"ADAPTIVE STN 2"
"8442","RP2",53.4,36.3318,22.9117,4.5442,93.23,"ADAPTIVE STN 2"
"8443","RP2",53.2,36.3319,22.9113,4.5471,93.289,"ADAPTIVE STN 2"
"8444","RP2",53,36.332,22.9115,4.5443,93.232,"ADAPTIVE STN 2"
"8445","RP2",52.8,36.3317,22.9119,4.5391,93.125,"ADAPTIVE STN 2"
"8446","RP2",52.6,36.3317,22.9118,4.5403,93.15,"ADAPTIVE STN 2"
"8447","RP2",52.4,36.332,22.9118,4.546,93.267,"ADAPTIVE STN 2"
"8448","RP2",52.2,36.3303,22.9093,4.5451,93.244,"ADAPTIVE STN 2"
"8449","RP2",51.8,36.293,22.8836,4.531,92.951,"ADAPTIVE STN 2"
"8450","RP2",51.6,36.3302,22.9068,4.5479,93.298,"ADAPTIVE STN 2"
"8451","RP2",51.4,36.331,22.9065,4.5503,93.348,"ADAPTIVE STN 2"
"8452","RP2",51.2,36.3337,22.9153,4.5572,93.504,"ADAPTIVE STN 2"
"8453","RP2",51,36.331,22.9122,4.5347,93.036,"ADAPTIVE STN 2"
"8454","RP2",50.8,36.332,22.9115,4.5349,93.04,"ADAPTIVE STN 2"
"8455","RP2",50.6,36.3313,22.9121,4.5383,93.112,"ADAPTIVE STN 2"
"8456","RP2",50.4,36.3323,22.9119,4.5376,93.095,"ADAPTIVE STN 2"
"8457","RP2",50.2,36.3322,22.9116,4.5352,93.046,"ADAPTIVE STN 2"
"8458","RP2",50,36.3326,22.9117,4.5444,93.234,"ADAPTIVE STN 2"
"8459","RP2",49.8,36.333,22.9121,4.5461,93.27,"ADAPTIVE STN 2"
"8460","RP2",49.6,36.3315,22.9123,4.5351,93.046,"ADAPTIVE STN 2"
"8461","RP2",49.4,36.3317,22.9108,4.5306,92.95,"ADAPTIVE STN 2"
"8462","RP2",49.2,36.3318,22.911,4.5409,93.162,"ADAPTIVE STN 2"
"8463","RP2",49,36.3328,22.9107,4.5499,93.344,"ADAPTIVE STN 2"
"8464","RP2",48.8,36.3342,22.9134,4.5347,93.041,"ADAPTIVE STN 2"
"8465","RP2",48.6,36.3341,22.9178,4.5424,93.205,"ADAPTIVE STN 2"
"8466","RP2",48.4,36.3342,22.9178,4.5456,93.269,"ADAPTIVE STN 2"
"8467","RP2",48.2,36.3338,22.9188,4.5189,92.724,"ADAPTIVE STN 2"
"8468","RP2",48,36.3338,22.9189,4.5346,93.047,"ADAPTIVE STN 2"
"8469","RP2",47.8,36.3338,22.9184,4.5361,93.076,"ADAPTIVE STN 2"
"8470","RP2",47.6,36.334,22.9178,4.5288,92.926,"ADAPTIVE STN 2"
"8471","RP2",47.4,36.3329,22.9156,4.5339,93.026,"ADAPTIVE STN 2"
"8472","RP2",47.2,36.3332,22.9153,4.533,93.007,"ADAPTIVE STN 2"
"8473","RP2",47,36.3333,22.9153,4.5272,92.889,"ADAPTIVE STN 2"
"8474","RP2",46.8,36.3328,22.9157,4.545,93.255,"ADAPTIVE STN 2"
"8475","RP2",46.6,36.3329,22.9127,4.5238,92.815,"ADAPTIVE STN 2"
"8476","RP2",46.4,36.3331,22.916,4.5275,92.895,"ADAPTIVE STN 2"
"8477","RP2",46.2,36.3341,22.9159,4.5297,92.941,"ADAPTIVE STN 2"
"8478","RP2",46,36.3336,22.918,4.5251,92.85,"ADAPTIVE STN 2"
"8479","RP2",45.8,36.3329,22.9177,4.5272,92.891,"ADAPTIVE STN 2"
"8480","RP2",45.6,36.3338,22.9173,4.5225,92.795,"ADAPTIVE STN 2"
"8481","RP2",45.4,36.3339,22.9162,4.5241,92.826,"ADAPTIVE STN 2"
"8482","RP2",45.2,36.3343,22.9172,4.5277,92.902,"ADAPTIVE STN 2"
"8483","RP2",45,36.3336,22.916,4.5313,92.974,"ADAPTIVE STN 2"
"8484","RP2",44.8,36.3333,22.9151,4.5339,93.026,"ADAPTIVE STN 2"
"8485","RP2",44.6,36.333,22.914,4.5479,93.31,"ADAPTIVE STN 2"
"8486","RP2",44.4,36.3345,22.9148,4.5248,92.838,"ADAPTIVE STN 2"
"8487","RP2",44.2,36.334,22.9164,4.5134,92.606,"ADAPTIVE STN 2"
"8488","RP2",44,36.3336,22.9168,4.5382,93.117,"ADAPTIVE STN 2"
"8489","RP2",43.8,36.3339,22.9173,4.521,92.766,"ADAPTIVE STN 2"
"8490","RP2",43.6,36.3333,22.9171,4.5292,92.932,"ADAPTIVE STN 2"
"8491","RP2",43.4,36.3345,22.9137,4.5182,92.702,"ADAPTIVE STN 2"
"8492","RP2",43.2,36.3361,22.9132,4.5251,92.843,"ADAPTIVE STN 2"
"8493","RP2",43,36.335,22.9144,4.5497,93.348,"ADAPTIVE STN 2"
"8494","RP2",42.8,36.3345,22.9142,4.5253,92.848,"ADAPTIVE STN 2"
"8495","RP2",42.6,36.3352,22.9148,4.5314,92.973,"ADAPTIVE STN 2"
"8496","RP2",42.4,36.3345,22.9151,4.5384,93.119,"ADAPTIVE STN 2"
"8497","RP2",42.2,36.3348,22.9148,4.5402,93.155,"ADAPTIVE STN 2"
"8498","RP2",42,36.335,22.9175,4.5345,93.042,"ADAPTIVE STN 2"
"8499","RP2",41.8,36.3347,22.9169,4.5311,92.972,"ADAPTIVE STN 2"
"8500","RP2",41.6,36.3348,22.9162,4.5367,93.087,"ADAPTIVE STN 2"
"8501","RP2",41.4,36.3346,22.9158,4.5448,93.252,"ADAPTIVE STN 2"
"8502","RP2",41.2,36.3343,22.916,4.5369,93.088,"ADAPTIVE STN 2"
"8503","RP2",41,36.3353,22.9163,4.53,92.949,"ADAPTIVE STN 2"
"8504","RP2",40.8,36.3335,22.9164,4.5306,92.96,"ADAPTIVE STN 2"
"8505","RP2",40.6,36.3335,22.9155,4.5348,93.044,"ADAPTIVE STN 2"
"8506","RP2",40.4,36.3336,22.9159,4.5474,93.303,"ADAPTIVE STN 2"
"8507","RP2",40.2,36.3338,22.9163,4.5592,93.548,"ADAPTIVE STN 2"
"8508","RP2",40,36.3337,22.9164,4.5502,93.361,"ADAPTIVE STN 2"
"8509","RP2",39.8,36.334,22.9154,4.5131,92.6,"ADAPTIVE STN 2"
"8510","RP2",39.6,36.3339,22.9149,4.5227,92.796,"ADAPTIVE STN 2"
"8511","RP2",39.4,36.3338,22.9145,4.5329,93.004,"ADAPTIVE STN 2"
"8512","RP2",39.2,36.3348,22.9143,4.5374,93.096,"ADAPTIVE STN 2"
"8513","RP2",39,36.3337,22.914,4.545,93.251,"ADAPTIVE STN 2"
"8514","RP2",38.8,36.3342,22.9136,4.5441,93.233,"ADAPTIVE STN 2"
"8515","RP2",38.6,36.334,22.9128,4.5451,93.253,"ADAPTIVE STN 2"
"8516","RP2",38.4,36.334,22.9133,4.5321,92.985,"ADAPTIVE STN 2"
"8517","RP2",38,36.2782,22.8777,4.5142,92.619,"ADAPTIVE STN 2"
"8518","RP2",37.8,36.3348,22.9133,4.5234,92.808,"ADAPTIVE STN 2"
"8519","RP2",37.6,36.3335,22.9132,4.5464,93.279,"ADAPTIVE STN 2"
"8520","RP2",37.4,36.3341,22.9123,4.5496,93.344,"ADAPTIVE STN 2"
"8521","RP2",37.2,36.3346,22.9132,4.5453,93.257,"ADAPTIVE STN 2"
"8522","RP2",37,36.3343,22.9142,4.5432,93.216,"ADAPTIVE STN 2"
"8523","RP2",36.8,36.3345,22.9138,4.54,93.149,"ADAPTIVE STN 2"
"8524","RP2",36.6,36.3349,22.9137,4.539,93.13,"ADAPTIVE STN 2"
"8525","RP2",36.4,36.3349,22.9141,4.5277,92.898,"ADAPTIVE STN 2"
"8526","RP2",36.2,36.3343,22.9144,4.5231,92.803,"ADAPTIVE STN 2"
"8527","RP2",36,36.3341,22.9141,4.5264,92.87,"ADAPTIVE STN 2"
"8528","RP2",35.8,36.336,22.9153,4.546,93.276,"ADAPTIVE STN 2"
"8529","RP2",35.6,36.3342,22.9159,4.5421,93.195,"ADAPTIVE STN 2"
"8530","RP2",35.4,36.3355,22.9145,4.5073,92.48,"ADAPTIVE STN 2"
"8531","RP2",35.2,36.335,22.916,4.5154,92.648,"ADAPTIVE STN 2"
"8532","RP2",35,36.3344,22.9153,4.5375,93.101,"ADAPTIVE STN 2"
"8533","RP2",34.8,36.3344,22.9129,4.505,92.429,"ADAPTIVE STN 2"
"8534","RP2",34.6,36.3358,22.9144,4.514,92.619,"ADAPTIVE STN 2"
"8535","RP2",34.2,36.2963,22.8907,4.5214,92.77,"ADAPTIVE STN 2"
"8536","RP2",34,36.3343,22.9153,4.5258,92.859,"ADAPTIVE STN 2"
"8537","RP2",33.8,36.334,22.9146,4.5457,93.268,"ADAPTIVE STN 2"
"8538","RP2",33.6,36.3343,22.9143,4.5457,93.267,"ADAPTIVE STN 2"
"8539","RP2",33.4,36.3338,22.9144,4.5255,92.852,"ADAPTIVE STN 2"
"8540","RP2",33.2,36.3336,22.9138,4.5404,93.157,"ADAPTIVE STN 2"
"8541","RP2",33,36.3346,22.9133,4.5388,93.123,"ADAPTIVE STN 2"
"8542","RP2",32.8,36.3344,22.9138,4.5241,92.822,"ADAPTIVE STN 2"
"8543","RP2",32.6,36.3347,22.9131,4.5259,92.859,"ADAPTIVE STN 2"
"8544","RP2",32.4,36.3336,22.9096,4.5395,93.132,"ADAPTIVE STN 2"
